record_id,layer,source_container_absolute,source_plist,atlas_texture_path,frame_name,source_locator_absolute,source_locator_repo_relative,export_path,atlas_x,atlas_y,atlas_packed_width,atlas_packed_height,trimmed_width,trimmed_height,logical_width,logical_height,offset_x,offset_y,rotated,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
L-FRAME-00119,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_success_super.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_super.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_super.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_success_super.png,1535,32,411,116,411,116,411,116,0.0,0.0,False,PNG,411,116,RGBA,1,True,2FF2F545D75ED8BE81F0DC7ECA1A60CCB126B5CB65E7482F71066511E81A21B3,3DE31B43870A2598E9CD019F18C397122D81A5D82289537389AD31F1BF43BFED,CC3C0EE1E1CF781B,20701
L-FRAME-00120,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoria_success_super_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_super_b.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoria_success_super_b.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoria_success_super_b.png,1535,150,352,114,352,114,352,114,0.0,0.0,False,PNG,352,114,RGBA,1,True,EC85CD8483538061EB07C3E696BF62BA57823B50B8BA3B65ED938F74BCB76C0C,24350CF5D823C48527B374D62D0CE380935A5104504795B9458D5FBC367FB768,CC3C0EE3E38E7893,16847
L-FRAME-00121,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect00.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect00.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect00.png,1777,512,242,242,242,242,242,242,0.0,0.0,False,PNG,242,242,RGBA,1,True,316DB25B63AA3D850FA0C1FD129BFAF70F618FFEF9FB055708FB3F670DCFF572,9E8A9D611252D0083BFDBACD81E3BCE604729922697EA39BA39C74F3B8F4F8EA,953C4AC06BC72DCF,14135
L-FRAME-00122,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect01.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect01.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect01.png,1781,1291,121,121,121,121,121,121,0.0,0.0,False,PNG,121,121,RGBA,1,True,C9B94B2A1E4A9A52D18BBE533B50B8F60964D30C7090B34E43360A180080E969,FCD3E86C4C7B33E52C1FBE625794552DE74BA670A02B48A744DECC40713515C8,953C4AC06BC72DCF,4448
L-FRAME-00123,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect02.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect02.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect02.png,1535,1080,121,121,121,121,121,121,0.0,0.0,False,PNG,121,121,RGBA,1,True,0E4429E4B55488D669561DD675B4B2319DD972ED96B7745300F34106EFDABF96,12C898EBE03F68EAC2F2D0B7ECB8007F5FFB9B5E8084F209ACD0A95EC9E0B35D,953C4AC06FC72D8F,5167
L-FRAME-00124,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect03.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect03.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect03.png,1658,1179,121,121,121,121,121,121,0.0,0.0,False,PNG,121,121,RGBA,1,True,93788D6007CCE44D43C732B50F61CF5B9DC43D08F6558C490229EBB5159426CF,C1D6771577F4748FEC0A669E0D2B39A56EB884852F3AB5BC173EEA9B49F6D65E,953D4AC06BC32DCF,5166
L-FRAME-00125,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect10.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect10.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect10.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect10.png,1535,1203,121,121,121,121,121,121,0.0,0.0,False,PNG,121,121,RGBA,1,True,E69A761BBEE89C147A1FFD9EF821DBA34C56AFB3B1145F821A60CDA0A1159E8A,98B94AA77B922744941F9331D5E2724F9BFDCF8252FE77FFBC880D307676A0A3,953C4AC06BC72DCF,4627
L-FRAME-00126,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect11.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect11.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect11.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect11.png,1679,1056,121,121,121,121,121,121,0.0,0.0,False,PNG,121,121,RGBA,1,True,0FB7495973327A45113BF21A0DADC518DCD1641B3EC4B0CA557A8D27654F7BB2,58D376654D5DA79740E7963FE25C4CB8C214A0F70E1AC0760B15FDC8C057F71E,953C4AC02FC72D9F,3970
L-FRAME-00127,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect12.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect12.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect12.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect12.png,1383,133,121,121,121,121,121,121,0.0,0.0,False,PNG,121,121,RGBA,1,True,E743A358CE42836695C0F1521A84298BF1158853B2A2AE076003175A3C6A0ED3,FD5F2A9292D547C1166D3D33E5D6556CF44EB913566A38A77D30974F43AAECEB,953C4AC06FC72D8F,3715
L-FRAME-00128,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,memoriabgeffect13.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect13.png,assets/package/memoria/web_ef_memoria0.plist#frame:memoriabgeffect13.png,atlas-frames/assets/package/memoria/web_ef_memoria0/memoriabgeffect13.png,1802,1168,121,121,121,121,121,121,0.0,0.0,False,PNG,121,121,RGBA,1,True,EF9805CF7FC0CA370AF2B1B8508F48EA2CF7417444F5FFD982FD59B2F7B40FB6,D2C8327A1671802F3EE1C0C9BAFBF27445B1B185591A1ED91B6CC714030EB6A6,953D4AC06BC72D8F,4467
L-FRAME-00129,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title00.png,assets/package/memoria/web_ef_memoria0.plist#frame:title00.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title00.png,1441,65,76,61,76,61,76,61,0.0,0.0,False,PNG,76,61,RGBA,1,True,616BA5F87F1C35F613883C6F8F0ADEFE0DC21A2B8B33A8519F94E393EAB2EB92,547D47C335C3370A5662E7E912A939506747DDB8F68DEC7C1D6CE63CCABDE94A,D779C0C20AA63F3D,2231
L-FRAME-00130,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title01.png,assets/package/memoria/web_ef_memoria0.plist#frame:title01.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title01.png,1889,150,56,62,56,62,56,62,0.0,0.0,False,PNG,56,62,RGBA,1,True,B34B9F1B4B4C47FF08D3D704F7FF546D2CCF77CB72DC172D9806EDD100E0F16A,C5FB27E5675C52296B861D71E0EAA83985204EC11A81A4BD81D153D940198134,B16DCF92386D7192,2214
L-FRAME-00131,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title02.png,assets/package/memoria/web_ef_memoria0.plist#frame:title02.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title02.png,1441,2,76,61,76,61,76,61,0.0,0.0,False,PNG,76,61,RGBA,1,True,F2ED28C92391317E1A20F6A833A9E6822D40BEA0E56125CF32ADE6FA13586FFE,E7C87980D54CAEAEB9C51FEB60EB3044724C5486D137CEE12467B319ED2B20CB,D779C0CA0A363F35,2345
L-FRAME-00132,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title03.png,assets/package/memoria/web_ef_memoria0.plist#frame:title03.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title03.png,1948,32,59,62,59,62,59,62,0.0,0.0,False,PNG,59,62,RGBA,1,True,2C26D18913290A8BD3FC99A436E12921FBF5B36A5EE9497D239FBFBA49A7702C,FAADC9FD5A0C7B0574F494E047C817F9D8E24B2CFE84FB049BC2AF403F58462F,817E566D593665D2,2145
L-FRAME-00133,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title04.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title04.png,assets/package/memoria/web_ef_memoria0.plist#frame:title04.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title04.png,1994,883,48,61,48,61,48,61,0.0,0.0,False,PNG,48,61,RGBA,1,True,95E46B6F5300388AD0773B88E11366E8DB67CF30DE4FF6EBDB1CB1D5BE69F860,40CA3356F0C6C9FA641DF94B71A82173B5D2104B71F9552FCD84B2CF24DE678F,D1B64ED93B333164,1925
L-FRAME-00134,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title05.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title05.png,assets/package/memoria/web_ef_memoria0.plist#frame:title05.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title05.png,1028,693,35,74,35,74,35,74,0.0,0.0,False,PNG,35,74,RGBA,1,True,9808838045D2AD87617EB4482DF6DC0DA95352941E3C34E4E98D5625BC320BD8,1F74AD39F794B2D91D4F8656D5C4CD5E6D5D9BEA15CAAA899D64F6F9C3D4955E,968C5D3379D964CC,1528
L-FRAME-00135,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title06.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title06.png,assets/package/memoria/web_ef_memoria0.plist#frame:title06.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title06.png,1987,756,55,62,55,62,55,62,0.0,0.0,False,PNG,55,62,RGBA,1,True,D19797028147E47B268618D8862456518C09F5B4048D1DF6ADBCE3929538675C,ABFE5C7A4AA77DBBC4CCF1434E4846DC9E365B31A2F355E83ECD3CEB93B55E38,E5479A386DC76CB0,2227
L-FRAME-00136,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title10.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title10.png,assets/package/memoria/web_ef_memoria0.plist#frame:title10.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title10.png,1163,283,76,61,76,61,76,61,0.0,0.0,False,PNG,76,61,RGBA,1,True,3E95F1001C5D19FB5056A805C4E96F2CBA9E1B08F8EB4FE90654C3A7A23BB872,C420F159DB4480067C5809C44523F3E44E757CCA35DE7278815E5DB38076D521,DF79C0C20A263F3D,1667
L-FRAME-00137,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title11.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title11.png,assets/package/memoria/web_ef_memoria0.plist#frame:title11.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title11.png,1948,96,56,62,56,62,56,62,0.0,0.0,False,PNG,56,62,RGBA,1,True,887158C487B08059590C7F79BE56994EB1F159D8FA01C5965A8B477245D55782,1E8292BAB2929EDED0BB3A29E0D387E2482012A22AE01BE54E8327AFB0398E93,B16DCF92386D7192,1696
L-FRAME-00138,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title12.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title12.png,assets/package/memoria/web_ef_memoria0.plist#frame:title12.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title12.png,1685,770,76,61,76,61,76,61,0.0,0.0,False,PNG,76,61,RGBA,1,True,ADAC30229AD621BB628BD8D55A2F3FE0E6194B8D9F3804234BA53A0DA3C3F3A9,68775BEF49C280FF3751BA9BDF9B505F8B2207904236381DF441A3D6650DCE89,DF79C0CA0A263F35,1692
L-FRAME-00139,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title13.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title13.png,assets/package/memoria/web_ef_memoria0.plist#frame:title13.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title13.png,1163,693,58,62,58,62,58,62,0.0,0.0,False,PNG,58,62,RGBA,1,True,E2689D74F939E4085DF6E366A075304C8D452C1DD8D14A2E295D81892FF09D07,3CFD47AD4DE4164520E3A85B22A763230B679A73D5AE7317FC194FA1CBCE159E,89F856C7599C6578,1669
L-FRAME-00140,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title14.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title14.png,assets/package/memoria/web_ef_memoria0.plist#frame:title14.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title14.png,1994,820,48,61,48,61,48,61,0.0,0.0,False,PNG,48,61,RGBA,1,True,42A042BF04BC518D2602E9EC72107C9808CCE10ECB213C0F5AB5AF640951050C,36692F643F3267543FE8386AD247E1DE0218926C31D431DA9B4E61B7862C041C,D1B6CED91B333164,1422
L-FRAME-00141,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title15.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title15.png,assets/package/memoria/web_ef_memoria0.plist#frame:title15.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title15.png,1065,693,36,73,36,73,36,73,0.0,0.0,False,PNG,36,73,RGBA,1,True,19D8F8310CC27EAFE86B9495828D15377F2BB8D690FE097FD932F45830753B6F,0C45E3463256FC1F2CE2032052B7866A5A880DBD44020E202DEDF723462702AF,A6985966799965D9,1256
L-FRAME-00142,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,title16.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:title16.png,assets/package/memoria/web_ef_memoria0.plist#frame:title16.png,atlas-frames/assets/package/memoria/web_ef_memoria0/title16.png,1947,160,55,62,55,62,55,62,0.0,0.0,False,PNG,55,62,RGBA,1,True,FB8F407F20ABD0F280F1E0D308FCB7A4C9058ED6C06BF0316EC269F443B1E62D,3DEFD85B5E6C746AAE8A5A58D119F314274516FE8297928AFB2343D92A83E77B,E5479A386DC76CB0,1729
L-FRAME-00143,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,white.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:white.png,assets/package/memoria/web_ef_memoria0.plist#frame:white.png,atlas-frames/assets/package/memoria/web_ef_memoria0/white.png,1103,758,12,12,12,12,12,12,0.0,0.0,False,PNG,12,12,RGBA,1,True,24903711B80A88F181B57C2665E247316100F3DAE800F29477C77D8BA1883D49,4BEDA5DE2056B6F1797195D95700E58484D4344C588A056E1A56A30F243841BC,D4C72BAF2AD42B2B,94
L-FRAME-00144,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,white_gradation.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:white_gradation.png,assets/package/memoria/web_ef_memoria0.plist#frame:white_gradation.png,atlas-frames/assets/package/memoria/web_ef_memoria0/white_gradation.png,2,1542,1024,10,1024,10,1024,10,0.0,0.0,False,PNG,1024,10,RGBA,1,True,AA135EB3F705F5777CB3165B98F392A0FFA656FC6C912594E00E5492219BECC7,AF6CE3DAA7711FABC9FB84B9EB38DEEB12C16A10FA85C547203C814EC02D113A,8356AF56AD5494AE,1462
L-FRAME-00145,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,wingefect00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:wingefect00.png,assets/package/memoria/web_ef_memoria0.plist#frame:wingefect00.png,atlas-frames/assets/package/memoria/web_ef_memoria0/wingefect00.png,1535,770,148,176,148,176,148,176,0.0,0.0,False,PNG,148,176,RGBA,1,True,988E6E105B8686D8BEA7DE0182AF92B4F7FE0FDC5B2FE78F67C2DAC4FA4E3DF4,7F572090D9F883B7EB1CCCA5308F7405B510986E30372F3DD822544E8C9F879B,C39E38634B67EC19,5878
L-FRAME-00146,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,wingefect01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:wingefect01.png,assets/package/memoria/web_ef_memoria0.plist#frame:wingefect01.png,atlas-frames/assets/package/memoria/web_ef_memoria0/wingefect01.png,1825,882,167,135,167,135,167,135,0.0,0.0,False,PNG,167,135,RGBA,1,True,2A68915BCD7882DBE7E00287BFAB6E268097AA44266687C600957D34415ABCAD,B9E964A884F8D8623181DB7F14C1F7E355101D394A969DC6955601C49CCAA2C6,94356BCA368FD174,5717
L-FRAME-00147,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,wingefect02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:wingefect02.png,assets/package/memoria/web_ef_memoria0.plist#frame:wingefect02.png,atlas-frames/assets/package/memoria/web_ef_memoria0/wingefect02.png,1825,1019,166,147,166,147,166,147,0.0,0.0,False,PNG,166,147,RGBA,1,True,74AD06D53824707533FD235BDAFBD5A671C8BA2349445CE51B3634079B54ED65,4B0E4A1CC306E9DEBAD1B0E40A046BF384D723BE96A46E3556D3F78B73034C60,90356FCA3C8BF29C,6426
L-FRAME-00148,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,wingefect03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:wingefect03.png,assets/package/memoria/web_ef_memoria0.plist#frame:wingefect03.png,atlas-frames/assets/package/memoria/web_ef_memoria0/wingefect03.png,1777,756,208,124,208,124,208,124,0.0,0.0,False,PNG,208,124,RGBA,1,True,9AF94A54A2326994F2A7A21C982C5CF1304F19F348CCEE8C8451516F25935DF9,82D776BB9E9CBBC97B1C9BE31F4C6835CC3548EDA4EAED86520C7C893C6B68B0,D09F3B68E584CC97,5889
L-FRAME-00149,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria0.plist,assets/package/memoria/web_ef_memoria0.png,wingefect04.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria0.plist#frame:wingefect04.png,assets/package/memoria/web_ef_memoria0.plist#frame:wingefect04.png,atlas-frames/assets/package/memoria/web_ef_memoria0/wingefect04.png,1685,882,138,172,138,172,138,172,0.0,0.0,False,PNG,138,172,RGBA,1,True,BC99BCE1F444CB8BD0A11C88B50729FE14BA6E3240391F713E64C88667E94308,C74E122905D7036E606F40430887D7420AE7BA837A59BA81FBC538856D2DFF7E,CD923669696FC3A4,5906
