record_id,layer,physical_kind,source_container_absolute,source_archive_entry,source_plist,logical_texture_name,source_locator_absolute,source_locator_repo_relative,export_path,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
P-DIRECT-0152,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_list_pressed_holo_dark.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_list_pressed_holo_dark.9.png,res/drawable-xxhdpi/abc_list_pressed_holo_dark.9.png,all-images/res/drawable-xxhdpi/abc_list_pressed_holo_dark.9.png,PNG,18,18,LA,1,True,06384864E1986426EFC5323D9EF0050180481765EA5B421570DA02C24FA18AEA,2C008BEF98CF92638DFCDC5441E39249D9327F7D827D050A720A76FEFD18F171,D6D629D684D6D629,212
P-DIRECT-0153,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_list_pressed_holo_light.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_list_pressed_holo_light.9.png,res/drawable-xxhdpi/abc_list_pressed_holo_light.9.png,all-images/res/drawable-xxhdpi/abc_list_pressed_holo_light.9.png,PNG,18,18,LA,1,True,2A5E8C4D6E75E4288185667CD631C293F6FCD4BAA786F7DF0A03EB19B86E51B9,D4A44B19003A2F122BB8CF878079C98E5DD075AC6883CFCAFD54DFF5CE7FF7B0,D6D62829D6D6D629,212
P-DIRECT-0154,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_list_selector_disabled_holo_dark.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_list_selector_disabled_holo_dark.9.png,res/drawable-xxhdpi/abc_list_selector_disabled_holo_dark.9.png,all-images/res/drawable-xxhdpi/abc_list_selector_disabled_holo_dark.9.png,PNG,42,126,LA,1,True,94AE2273A335672C1C67988E7AF595D42E80526EDB7F5654EE130DCE06FD40D7,5C84110729847955B53B7752215477715710C8236EDF0499BA866E1509BE4896,AA2A2AD72FD5AA2A,260
P-DIRECT-0155,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_list_selector_disabled_holo_light.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_list_selector_disabled_holo_light.9.png,res/drawable-xxhdpi/abc_list_selector_disabled_holo_light.9.png,all-images/res/drawable-xxhdpi/abc_list_selector_disabled_holo_light.9.png,PNG,42,126,LA,1,True,4F186547C3FE5796EF49DA96D60A4A9A4B347357EAFF3794F38E5F2AADE3E400,5DFAC3389BCDA0EA2A97DA6B0D235C760A157217C5F5F4E37DECC66FEDDE13F7,AA2A2AAA7FAAAB2A,258
P-DIRECT-0156,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,res/drawable-xxhdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,all-images/res/drawable-xxhdpi/abc_menu_hardkey_panel_mtrl_mult.9.png,PNG,192,72,RGBA,1,True,CD7FFC12009EB4A4FEEC8C94278700780A5EDBF72C80F6504119B89661652E53,22752094FEE9E42B634D6D964018FFD70C09C00A396E29018168D0AD077FA6AB,D07A2F8595D07A7A,1781
P-DIRECT-0157,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_popup_background_mtrl_mult.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_popup_background_mtrl_mult.9.png,res/drawable-xxhdpi/abc_popup_background_mtrl_mult.9.png,all-images/res/drawable-xxhdpi/abc_popup_background_mtrl_mult.9.png,PNG,192,96,LA,1,True,E1A2B864D0114A8471662F8E30FFCBB2EB9FFD414D36239612DEF8C7792A450A,FE900E6ED4551A95A7ED04AABCC23D418257ADF105C0AF4710AFFDECC1C462D5,85957A52D07F852F,2305
P-DIRECT-0158,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_scrubber_control_off_mtrl_alpha.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_scrubber_control_off_mtrl_alpha.png,res/drawable-xxhdpi/abc_scrubber_control_off_mtrl_alpha.png,all-images/res/drawable-xxhdpi/abc_scrubber_control_off_mtrl_alpha.png,PNG,36,96,P,1,True,450BF8EA02097BC27AC7E21FA40FDC4E4AD521FAF2E6BD1765711CD2C02C59B5,C3075ED313FDFC6BD436FF8FAA181CB98B96725299D746D421EBB27CC8392879,F4FC0B8CBCFCD3D0,396
P-DIRECT-0159,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,all-images/res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,PNG,36,36,LA,1,True,238245599CC9D078B52744BFA556F004FE64EDB38CD7A8D0A81E175462B8B2C5,D0E8C773BB2065CF71A7277793C8C0A7A384262CEF61C400F2BE3313409FAEDB,EA94E997A187D58A,462
P-DIRECT-0160,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,all-images/res/drawable-xxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,PNG,54,54,LA,1,True,4B68BE65E3F188C28616AFA799305273B4EE2DF6E54AE970BE71B53B0D6C12A0,E01113780D216CD75C18027A208C42A849ADA4DFC1174C3EE9715E6FAF858833,FFC3A8C1E58084DF,718
P-DIRECT-0161,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_scrubber_primary_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_scrubber_primary_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_scrubber_primary_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_scrubber_primary_mtrl_alpha.9.png,PNG,30,36,LA,1,True,7656F2F19A84CEFC2BF9FAFC00760216775D333FC0B08EB85FF1E0006B46FC20,1CAAF7521F52E82F75A7982258A3C00A182453D88F67F60D003609432C434E46,D6D629D6D6D72939,210
P-DIRECT-0162,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_scrubber_track_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_scrubber_track_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_scrubber_track_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_scrubber_track_mtrl_alpha.9.png,PNG,30,36,LA,1,True,C56AB9375B149BA1C5EE268F22B3CF6507BB47986F628391500FBA38147DAB28,4B290607C0D65904522D9DA421FC24ABAE2C5433A51BA4F47E2525D19549A86D,D72929D6D6D72929,207
P-DIRECT-0163,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,res/drawable-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,all-images/res/drawable-xxhdpi/abc_spinner_mtrl_am_alpha.9.png,PNG,54,72,LA,1,True,BD893783C8D2BEBB167AC05A27CDAEA5DFD651FE8D64BCB30C14E7B925380C79,E8398A471D791D9A79E6607963FA103EC9331597F213D18BCF0B2C5170624FB9,CDC3333CCCC3333C,524
P-DIRECT-0164,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_switch_track_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_switch_track_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_switch_track_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_switch_track_mtrl_alpha.9.png,PNG,71,48,LA,1,True,BB4B092AE69C429E9D4F7FF97C60BA10C2E443A2B0CA19A9F6C77854BF32E293,14DFB859DDD51C8F2FCD0C8831ECB49CA48CE6F109496DC1B00E966EAC9AD9D9,D24F3DD17491345B,851
P-DIRECT-0165,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_tab_indicator_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_tab_indicator_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_tab_indicator_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_tab_indicator_mtrl_alpha.9.png,PNG,36,36,LA,1,True,3633EC99D66AAE4332F9A6B2DBD3480513433001A8EEC0E796D2BCB69D75B73F,A18852FEA385F0A8191A7724D32C7099FA79C308BDB9640EAD90F8F6945880A3,D7D639D629D63929,204
P-DIRECT-0166,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_textfield_activated_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_textfield_activated_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_textfield_activated_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_textfield_activated_mtrl_alpha.9.png,PNG,38,33,LA,1,True,682C466D3E4F39E31F114ABC1632D85E734557BD39814E3BA7D7C61EAE2D069B,C4B6757756DEC28A20D36ED0F1572382802012A336E103C6BBCC93B0CDE12301,D6D629D629C6D629,199
P-DIRECT-0167,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_textfield_default_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_textfield_default_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_textfield_default_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_textfield_default_mtrl_alpha.9.png,PNG,38,33,LA,1,True,A0D63EC76EC21D40FE96A4B6FB4F4AAC5B61A6B63A63472DAB055E0D9E9890B1,B88785EFC29A85D6AD562094FA5646E11355DE91C6190C1731991D1FA6C15D11,D6D639D6D629D639,200
P-DIRECT-0168,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_textfield_search_activated_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_textfield_search_activated_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_textfield_search_activated_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_textfield_search_activated_mtrl_alpha.9.png,PNG,36,10,LA,1,True,C8D13E5687A34D5B85018FF7A9F0F22870A297B261FF140B3ED041CE7E7F4B81,C76F196B1B7AFAA5F137F646C626C4920751FFC3453B0533FC9E9ABF8F4A3BB9,D629D63929D63979,187
P-DIRECT-0169,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_textfield_search_default_mtrl_alpha.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_textfield_search_default_mtrl_alpha.9.png,res/drawable-xxhdpi/abc_textfield_search_default_mtrl_alpha.9.png,all-images/res/drawable-xxhdpi/abc_textfield_search_default_mtrl_alpha.9.png,PNG,36,10,LA,1,True,F232714CCBECCA97ADC63B0811D62629057C77DCBD0B062C82E26754CB744831,3E66AA06DADB470A5F2EB6536F21C7070DC615369BCDDE22EA39159F5B49CFB4,D639D6D729D62929,186
P-DIRECT-0170,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_text_select_handle_left_mtrl.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_text_select_handle_left_mtrl.png,res/drawable-xxhdpi/abc_text_select_handle_left_mtrl.png,all-images/res/drawable-xxhdpi/abc_text_select_handle_left_mtrl.png,PNG,132,66,P,1,True,7D98E7A2F6C4DA770814A97CB46FB3C8219C84FC6822034B09A84509FFD730A4,C8C45A0A48DFF308CCC196CAF2D8A8D4E42B8EC3D54FE2E340737B88AF71DA8A,E169C76DC664CE64,444
P-DIRECT-0171,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_text_select_handle_middle_mtrl.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_text_select_handle_middle_mtrl.png,res/drawable-xxhdpi/abc_text_select_handle_middle_mtrl.png,all-images/res/drawable-xxhdpi/abc_text_select_handle_middle_mtrl.png,PNG,60,72,P,1,True,04941F76E9871FFA9865C3A27FEE20647FDDB766F97F739B989FEEE6680BB4FB,03177667060D8617D4E492453DF0B98F4031361BE2928E1466BFB447B9AB907F,BAB4F146835E8B5C,1134
P-DIRECT-0172,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/abc_text_select_handle_right_mtrl.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/abc_text_select_handle_right_mtrl.png,res/drawable-xxhdpi/abc_text_select_handle_right_mtrl.png,all-images/res/drawable-xxhdpi/abc_text_select_handle_right_mtrl.png,PNG,132,66,P,1,True,FB51861615A0831E32E8DF733E0C42C27467D0DB70BE181A72A1EC1CD0575D1B,7470601F9E0811DC7128D31674611157DC78F2A90F0E31B59670BE20C7C17460,B43C92389339DB79,448
P-DIRECT-0173,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/common_google_signin_btn_icon_dark_normal_background.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/common_google_signin_btn_icon_dark_normal_background.9.png,res/drawable-xxhdpi/common_google_signin_btn_icon_dark_normal_background.9.png,all-images/res/drawable-xxhdpi/common_google_signin_btn_icon_dark_normal_background.9.png,PNG,144,144,RGBA,1,True,BE03693C47D3C4D4466F14A695EACCD210B61E91D808C0C4A46D6F021B598278,43844A35739449CCE5C18D2538254D31C0A7E2E7617CB65ED840BA13DEFB019A,D4D53BD52BD42BD1,1510
P-DIRECT-0174,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/common_google_signin_btn_icon_light_normal_background.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/common_google_signin_btn_icon_light_normal_background.9.png,res/drawable-xxhdpi/common_google_signin_btn_icon_light_normal_background.9.png,all-images/res/drawable-xxhdpi/common_google_signin_btn_icon_light_normal_background.9.png,PNG,144,144,LA,1,True,71F14A18275F8678FD9F0C1C0AFFC400A975A0B815B82ECA7345B6AAECF978EE,C208DA7347FFE4DACC10C552A10F37DE91339FCC254511F6D46943248915F14C,D5D52BD52BD52AD0,1138
P-DIRECT-0175,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/common_google_signin_btn_text_dark_normal_background.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/common_google_signin_btn_text_dark_normal_background.9.png,res/drawable-xxhdpi/common_google_signin_btn_text_dark_normal_background.9.png,all-images/res/drawable-xxhdpi/common_google_signin_btn_text_dark_normal_background.9.png,PNG,333,144,RGBA,1,True,42A1B93BA380EEBA9D499582DF981A535F872AF234AD6600675FFF37459306E5,FEEA90A8D949DDFDAE5E8BCD6BCA877D5CAB3BF3C07F9E766E409E1EE12CDB6A,E2951F951F951D91,1638
P-DIRECT-0176,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/common_google_signin_btn_text_light_normal_background.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/common_google_signin_btn_text_light_normal_background.9.png,res/drawable-xxhdpi/common_google_signin_btn_text_light_normal_background.9.png,all-images/res/drawable-xxhdpi/common_google_signin_btn_text_light_normal_background.9.png,PNG,333,144,LA,1,True,5624A284ADF8A5E8E7C2560524EB05D7EE97D09A9C2DBE3A76A840766015AE30,74037A00237F8A3F2B7D907D47DB25222162FB0037E985D846811A649A3BC001,95C43FC43FC43BC4,1255
P-DIRECT-0177,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/googleg_disabled_color_18.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/googleg_disabled_color_18.png,res/drawable-xxhdpi/googleg_disabled_color_18.png,all-images/res/drawable-xxhdpi/googleg_disabled_color_18.png,PNG,54,54,LA,1,True,5CB82EE4939BFCF86313A6D677BFA94023ECB59FB19CEE23A06E5EE109177409,370602B69CD7B526199FCCBFE2A4387911F2D7D82FAC0DC15DFC3E52B9C81013,D05A46A59FD56C4B,984
P-DIRECT-0178,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxhdpi/googleg_standard_color_18.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxhdpi/googleg_standard_color_18.png,res/drawable-xxhdpi/googleg_standard_color_18.png,all-images/res/drawable-xxhdpi/googleg_standard_color_18.png,PNG,54,54,P,1,True,6CD74162958082DBC31653C038BDF2DB8BBB25F714DAA3724E63DC829A6FED6C,E3CEEEBA0D28B5F12D10254DD23395BAA130CFE96B6FD65A71E8DB0CC85B0A62,FC3D0360F0C29F97,1630
P-DIRECT-0179,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_000.png,res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_000.png,all-images/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_000.png,PNG,128,128,P,1,True,53D276969108797576735B250CD539AE1C0392C0AB069D3FF5D91659B367F26F,F8F8FF30C62C5E2F8E884DA40A4C5AAD6EE15510C22E4EAC1F1CB72B24777A86,FCC9F432CB320BC9,294
P-DIRECT-0180,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_015.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_015.png,res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_015.png,all-images/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_015.png,PNG,128,128,P,1,True,EBE37B4CCB669A41B548014AC3BFA6558D1A8C36D8937581263D1E6988AF7885,34BBC75A142F2E84D1FD8CFBA3C0B279DCDDB2595CD6CC0EC4DB2A6E421CEFDB,A93396CCCB333CCC,550
P-DIRECT-0181,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_000.png,res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_000.png,all-images/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_000.png,PNG,128,128,P,1,True,9F75519ABE4162059476F468FD48ECCE482B669E57B94D8749BE783D63808754,4C264D20068B83F3694D75007367DF057DCFFFF6D3250EC35E1E5C622AED2697,FC83F4B68BE45C09,1013
P-DIRECT-0182,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_015.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_015.png,res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_015.png,all-images/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_015.png,PNG,128,128,P,1,True,39A6096185FB8C1E2F4640E3F34E41B9FB5060C79181213566E9C504A0599314,27716131514D819AEFB166FDC58C081018D759BF5A337EC87FEC8F2D07817A70,F683D4F603F4C949,1224
P-DIRECT-0183,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00001.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00001.9.png,res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00001.9.png,all-images/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00001.9.png,PNG,108,108,LA,1,True,C367B73A33A933429E1D57D33FCFBF243F0274E7CDBA221A0B983EE15B5BACA9,C20481FB1F7BBA4F9C2A9251F28E7B391EA25572F92CB5F2A863D3A592A0EDA2,C7C16F1E343CB634,2505
P-DIRECT-0184,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00012.9.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00012.9.png,res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00012.9.png,all-images/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00012.9.png,PNG,108,108,LA,1,True,B4AF73E52266BE570C2C163D987E64348066DB311B41E7A382000529C0136C6B,096ABFE3DDBB9E33492C2A64F33841D7316B69F340AE28FF74C55ECBE4936DDE,C3C16B9E343CB63C,2816
P-DIRECT-0185,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,all-images/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,PNG,48,48,LA,1,True,945877F41B82CD839C126DCF0EF005EB028876FCEE5704434DDF6CB9C15C5BCC,503183BE04C863ACA77E9AC651E446ED775B0292B8D57B35282463A71DBC94E4,EB94E9D5A1C1D58A,499
P-DIRECT-0186,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,all-images/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,PNG,72,72,LA,1,True,3DB773E478EAF384CD3D4572AEFF4FBE4B10E0C87475028776784BEC3E00DDBF,6306E2099D56EDEC0C19FD9BF215750B6BF8F0290F536C831ED5BEE3207B2DAC,FF82A8D7E58280D7,785
